problem,instance,number of objectives,chromosome size,solver,seed,metric name,metric value
MOFJSSP,mk09,4,480,IHS,819312498,Modified Inverted Generational Distance,0.0262979
MOFJSSP,mk09,4,480,IHS,562386085,Modified Inverted Generational Distance,0.0247806
MOFJSSP,mk09,4,480,IHS,287613914,Modified Inverted Generational Distance,0.025484
MOFJSSP,mk09,4,480,IHS,755772793,Modified Inverted Generational Distance,0.0264173
MOFJSSP,mk09,4,480,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.00788777
MOFJSSP,mk09,4,480,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.00774273
MOFJSSP,mk09,4,480,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.00587513
MOFJSSP,mk09,4,480,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.00976533
MOFJSSP,mk09,4,480,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.0070937
MOFJSSP,mk09,4,480,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.00835326
MOFJSSP,mk09,4,480,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.00980125
MOFJSSP,mk09,4,480,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.00495068
MOFJSSP,mk09,4,480,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.00960336
MOFJSSP,mk09,4,480,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.0062001
MOFJSSP,mk10,4,480,NSGA-II,305089489,Modified Inverted Generational Distance,0.00229157
MOFJSSP,mk10,4,480,NSGA-II,511812191,Modified Inverted Generational Distance,0.00229532
MOFJSSP,mk10,4,480,NSGA-II,608055156,Modified Inverted Generational Distance,0.00203458
MOFJSSP,mk10,4,480,NSGA-II,467424509,Modified Inverted Generational Distance,0.00207603
MOFJSSP,mk10,4,480,NSGA-II,944441939,Modified Inverted Generational Distance,0.00152155
MOFJSSP,mk10,4,480,NSGA-II,414977408,Modified Inverted Generational Distance,0.00203567
MOFJSSP,mk10,4,480,NSGA-II,819312498,Modified Inverted Generational Distance,0.00205828
MOFJSSP,mk10,4,480,NSGA-II,562386085,Modified Inverted Generational Distance,0.00216542
MOFJSSP,mk10,4,480,NSGA-II,287613914,Modified Inverted Generational Distance,0.00228312
MOFJSSP,mk10,4,480,NSGA-II,755772793,Modified Inverted Generational Distance,0.00162362
MOFJSSP,mk10,4,480,NSPSO,305089489,Modified Inverted Generational Distance,0.0151399
MOFJSSP,mk10,4,480,NSPSO,511812191,Modified Inverted Generational Distance,0.0191082
MOFJSSP,mk10,4,480,NSPSO,608055156,Modified Inverted Generational Distance,0.0131911
MOFJSSP,mk10,4,480,NSPSO,467424509,Modified Inverted Generational Distance,0.021139
MOFJSSP,mk10,4,480,NSPSO,944441939,Modified Inverted Generational Distance,0.0181018
MOFJSSP,mk10,4,480,NSPSO,414977408,Modified Inverted Generational Distance,0.0169398
MOFJSSP,mk10,4,480,NSPSO,819312498,Modified Inverted Generational Distance,0.0161461
MOFJSSP,mk10,4,480,NSPSO,562386085,Modified Inverted Generational Distance,0.0185509
MOFJSSP,mk10,4,480,NSPSO,287613914,Modified Inverted Generational Distance,0.0167102
MOFJSSP,mk10,4,480,NSPSO,755772793,Modified Inverted Generational Distance,0.0180933
MOFJSSP,mk10,4,480,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.00546519
MOFJSSP,mk10,4,480,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.00801445
MOFJSSP,mk10,4,480,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.00568913
MOFJSSP,mk10,4,480,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.00641938
MOFJSSP,mk10,4,480,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.00417093
MOFJSSP,mk10,4,480,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.00614221
MOFJSSP,mk10,4,480,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.00601432
MOFJSSP,mk10,4,480,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.00473911
MOFJSSP,mk10,4,480,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.00788994
MOFJSSP,mk10,4,480,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.0058513
MOFJSSP,mk10,4,480,MHACO,305089489,Modified Inverted Generational Distance,0.0166908
MOFJSSP,mk10,4,480,MHACO,511812191,Modified Inverted Generational Distance,0.0177393
MOFJSSP,mk10,4,480,MHACO,608055156,Modified Inverted Generational Distance,0.0148807
MOFJSSP,mk10,4,480,MHACO,467424509,Modified Inverted Generational Distance,0.0163435
MOFJSSP,mk10,4,480,MHACO,944441939,Modified Inverted Generational Distance,0.0191863
MOFJSSP,mk10,4,480,MHACO,414977408,Modified Inverted Generational Distance,0.0158342
MOFJSSP,mk10,4,480,MHACO,819312498,Modified Inverted Generational Distance,0.0159533
MOFJSSP,mk10,4,480,MHACO,562386085,Modified Inverted Generational Distance,0.0144895
MOFJSSP,mk10,4,480,MHACO,287613914,Modified Inverted Generational Distance,0.0190622
MOFJSSP,mk10,4,480,MHACO,755772793,Modified Inverted Generational Distance,0.0154409
MOFJSSP,mk10,4,480,IHS,305089489,Modified Inverted Generational Distance,0.0237237
MOFJSSP,mk10,4,480,IHS,511812191,Modified Inverted Generational Distance,0.0249692
MOFJSSP,mk10,4,480,IHS,608055156,Modified Inverted Generational Distance,0.0255057
MOFJSSP,mk10,4,480,IHS,467424509,Modified Inverted Generational Distance,0.0267041
MOFJSSP,mk10,4,480,IHS,944441939,Modified Inverted Generational Distance,0.0222755
MOFJSSP,mk10,4,480,IHS,414977408,Modified Inverted Generational Distance,0.0260122
MOFJSSP,mk10,4,480,IHS,819312498,Modified Inverted Generational Distance,0.0235552
MOFJSSP,mk10,4,480,IHS,562386085,Modified Inverted Generational Distance,0.0253594
MOFJSSP,mk10,4,480,IHS,287613914,Modified Inverted Generational Distance,0.0249211
MOFJSSP,mk10,4,480,IHS,755772793,Modified Inverted Generational Distance,0.0253361
MOFJSSP,mk10,4,480,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.00272131
MOFJSSP,mk10,4,480,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.00392057
MOFJSSP,mk10,4,480,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.00402466
MOFJSSP,mk10,4,480,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.00393514
MOFJSSP,mk10,4,480,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.00334045
MOFJSSP,mk10,4,480,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.00302116
MOFJSSP,mk10,4,480,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.00355643
MOFJSSP,mk10,4,480,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.00308382
MOFJSSP,mk10,4,480,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.0028416
MOFJSSP,mk10,4,480,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.00318049
MOFJSSP,mk11,4,358,NSGA-II,305089489,Modified Inverted Generational Distance,0.00276702
MOFJSSP,mk11,4,358,NSGA-II,511812191,Modified Inverted Generational Distance,0.00518369
MOFJSSP,mk11,4,358,NSGA-II,608055156,Modified Inverted Generational Distance,0.00570227
MOFJSSP,mk11,4,358,NSGA-II,467424509,Modified Inverted Generational Distance,0.00489009
MOFJSSP,mk11,4,358,NSGA-II,944441939,Modified Inverted Generational Distance,0.00189791
MOFJSSP,mk11,4,358,NSGA-II,414977408,Modified Inverted Generational Distance,0.00277152
MOFJSSP,mk11,4,358,NSGA-II,819312498,Modified Inverted Generational Distance,0.00352263
MOFJSSP,mk11,4,358,NSGA-II,562386085,Modified Inverted Generational Distance,0.00647466
MOFJSSP,mk11,4,358,NSGA-II,287613914,Modified Inverted Generational Distance,0.00405576
MOFJSSP,mk11,4,358,NSGA-II,755772793,Modified Inverted Generational Distance,0.00269846
MOFJSSP,mk11,4,358,NSPSO,305089489,Modified Inverted Generational Distance,0.0251558
MOFJSSP,mk11,4,358,NSPSO,511812191,Modified Inverted Generational Distance,0.0241535
MOFJSSP,mk11,4,358,NSPSO,608055156,Modified Inverted Generational Distance,0.0227901
MOFJSSP,mk11,4,358,NSPSO,467424509,Modified Inverted Generational Distance,0.0264395
MOFJSSP,mk11,4,358,NSPSO,944441939,Modified Inverted Generational Distance,0.0214025
MOFJSSP,mk11,4,358,NSPSO,414977408,Modified Inverted Generational Distance,0.0245162
MOFJSSP,mk11,4,358,NSPSO,819312498,Modified Inverted Generational Distance,0.0230477
MOFJSSP,mk11,4,358,NSPSO,562386085,Modified Inverted Generational Distance,0.0238624
MOFJSSP,mk11,4,358,NSPSO,287613914,Modified Inverted Generational Distance,0.0229228
MOFJSSP,mk11,4,358,NSPSO,755772793,Modified Inverted Generational Distance,0.0236368
MOFJSSP,mk11,4,358,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.00383063
MOFJSSP,mk11,4,358,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.00179669
MOFJSSP,mk11,4,358,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.00264054
MOFJSSP,mk11,4,358,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.00704366
MOFJSSP,mk11,4,358,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.00477231
MOFJSSP,mk11,4,358,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.00374013
MOFJSSP,mk11,4,358,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.00215951
MOFJSSP,mk11,4,358,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.00380367
MOFJSSP,mk11,4,358,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.00440258
MOFJSSP,mk11,4,358,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.00468031
MOFJSSP,mk11,4,358,MHACO,305089489,Modified Inverted Generational Distance,0.020843
MOFJSSP,mk11,4,358,MHACO,511812191,Modified Inverted Generational Distance,0.0225769
MOFJSSP,mk11,4,358,MHACO,608055156,Modified Inverted Generational Distance,0.0220865
MOFJSSP,mk11,4,358,MHACO,467424509,Modified Inverted Generational Distance,0.022053
MOFJSSP,mk11,4,358,MHACO,944441939,Modified Inverted Generational Distance,0.0222011
MOFJSSP,mk11,4,358,MHACO,414977408,Modified Inverted Generational Distance,0.0203644
MOFJSSP,mk11,4,358,MHACO,819312498,Modified Inverted Generational Distance,0.0201681
MOFJSSP,mk11,4,358,MHACO,562386085,Modified Inverted Generational Distance,0.0188483
MOFJSSP,mk11,4,358,MHACO,287613914,Modified Inverted Generational Distance,0.0241543
MOFJSSP,mk11,4,358,MHACO,755772793,Modified Inverted Generational Distance,0.0188086
MOFJSSP,mk11,4,358,IHS,305089489,Modified Inverted Generational Distance,0.0300509
MOFJSSP,mk11,4,358,IHS,511812191,Modified Inverted Generational Distance,0.0304185
MOFJSSP,mk11,4,358,IHS,608055156,Modified Inverted Generational Distance,0.0279801
MOFJSSP,mk11,4,358,IHS,467424509,Modified Inverted Generational Distance,0.0297055
MOFJSSP,mk11,4,358,IHS,944441939,Modified Inverted Generational Distance,0.0319143
MOFJSSP,mk11,4,358,IHS,414977408,Modified Inverted Generational Distance,0.029854
MOFJSSP,mk11,4,358,IHS,819312498,Modified Inverted Generational Distance,0.0311396
MOFJSSP,mk11,4,358,IHS,562386085,Modified Inverted Generational Distance,0.0305001
MOFJSSP,mk11,4,358,IHS,287613914,Modified Inverted Generational Distance,0.0287176
MOFJSSP,mk11,4,358,IHS,755772793,Modified Inverted Generational Distance,0.0310686
MOFJSSP,mk11,4,358,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.0114017
MOFJSSP,mk11,4,358,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.00868425
MOFJSSP,mk11,4,358,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.00747205
MOFJSSP,mk11,4,358,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.00692817
MOFJSSP,mk11,4,358,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.00426549
MOFJSSP,mk11,4,358,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.00806383
MOFJSSP,mk11,4,358,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.0079924
MOFJSSP,mk11,4,358,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.00990932
MOFJSSP,mk11,4,358,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.00812731
MOFJSSP,mk11,4,358,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.0136246
MOFJSSP,mk12,4,386,NSGA-II,305089489,Modified Inverted Generational Distance,0.00405695
MOFJSSP,mk12,4,386,NSGA-II,511812191,Modified Inverted Generational Distance,0.00310172
MOFJSSP,mk12,4,386,NSGA-II,608055156,Modified Inverted Generational Distance,0.00359376
MOFJSSP,mk12,4,386,NSGA-II,467424509,Modified Inverted Generational Distance,0.00582648
MOFJSSP,mk12,4,386,NSGA-II,944441939,Modified Inverted Generational Distance,0.00308492
MOFJSSP,mk12,4,386,NSGA-II,414977408,Modified Inverted Generational Distance,0.00260781
MOFJSSP,mk12,4,386,NSGA-II,819312498,Modified Inverted Generational Distance,0.0026726
MOFJSSP,mk12,4,386,NSGA-II,562386085,Modified Inverted Generational Distance,0.00334466
MOFJSSP,mk12,4,386,NSGA-II,287613914,Modified Inverted Generational Distance,0.00323828
MOFJSSP,mk12,4,386,NSGA-II,755772793,Modified Inverted Generational Distance,0.00351644
MOFJSSP,mk12,4,386,NSPSO,305089489,Modified Inverted Generational Distance,0.0167172
MOFJSSP,mk12,4,386,NSPSO,511812191,Modified Inverted Generational Distance,0.016575
MOFJSSP,mk12,4,386,NSPSO,608055156,Modified Inverted Generational Distance,0.013979
MOFJSSP,mk12,4,386,NSPSO,467424509,Modified Inverted Generational Distance,0.0190489
MOFJSSP,mk12,4,386,NSPSO,944441939,Modified Inverted Generational Distance,0.0176686
MOFJSSP,mk12,4,386,NSPSO,414977408,Modified Inverted Generational Distance,0.0179514
MOFJSSP,mk12,4,386,NSPSO,819312498,Modified Inverted Generational Distance,0.0175277
MOFJSSP,mk12,4,386,NSPSO,562386085,Modified Inverted Generational Distance,0.0181648
MOFJSSP,mk12,4,386,NSPSO,287613914,Modified Inverted Generational Distance,0.0175333
MOFJSSP,mk12,4,386,NSPSO,755772793,Modified Inverted Generational Distance,0.0186663
MOFJSSP,mk12,4,386,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.0030115
MOFJSSP,mk12,4,386,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.00162671
MOFJSSP,mk12,4,386,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.00296123
MOFJSSP,mk12,4,386,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.00150348
MOFJSSP,mk12,4,386,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.00534241
MOFJSSP,mk12,4,386,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.00225449
MOFJSSP,mk12,4,386,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.00271461
MOFJSSP,mk12,4,386,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.00142315
MOFJSSP,mk12,4,386,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.00194199
MOFJSSP,mk12,4,386,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.002248
MOFJSSP,mk12,4,386,MHACO,305089489,Modified Inverted Generational Distance,0.0176574
MOFJSSP,mk12,4,386,MHACO,511812191,Modified Inverted Generational Distance,0.0200916
MOFJSSP,mk12,4,386,MHACO,608055156,Modified Inverted Generational Distance,0.0199702
MOFJSSP,mk12,4,386,MHACO,467424509,Modified Inverted Generational Distance,0.0177021
MOFJSSP,mk12,4,386,MHACO,944441939,Modified Inverted Generational Distance,0.0150967
MOFJSSP,mk12,4,386,MHACO,414977408,Modified Inverted Generational Distance,0.0173171
MOFJSSP,mk12,4,386,MHACO,819312498,Modified Inverted Generational Distance,0.018222
MOFJSSP,mk12,4,386,MHACO,562386085,Modified Inverted Generational Distance,0.0169412
MOFJSSP,mk12,4,386,MHACO,287613914,Modified Inverted Generational Distance,0.016257
MOFJSSP,mk12,4,386,MHACO,755772793,Modified Inverted Generational Distance,0.0163851
MOFJSSP,mk12,4,386,IHS,305089489,Modified Inverted Generational Distance,0.0232773
MOFJSSP,mk12,4,386,IHS,511812191,Modified Inverted Generational Distance,0.0240319
MOFJSSP,mk12,4,386,IHS,608055156,Modified Inverted Generational Distance,0.0235185
MOFJSSP,mk12,4,386,IHS,467424509,Modified Inverted Generational Distance,0.0242704
MOFJSSP,mk12,4,386,IHS,944441939,Modified Inverted Generational Distance,0.0242011
MOFJSSP,mk12,4,386,IHS,414977408,Modified Inverted Generational Distance,0.0237756
MOFJSSP,mk12,4,386,IHS,819312498,Modified Inverted Generational Distance,0.0222265
MOFJSSP,mk12,4,386,IHS,562386085,Modified Inverted Generational Distance,0.0230859
MOFJSSP,mk12,4,386,IHS,287613914,Modified Inverted Generational Distance,0.0245105
MOFJSSP,mk12,4,386,IHS,755772793,Modified Inverted Generational Distance,0.0231153
MOFJSSP,mk12,4,386,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.00432191
MOFJSSP,mk12,4,386,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.0055975
MOFJSSP,mk12,4,386,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.00376509
MOFJSSP,mk12,4,386,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.00710714
MOFJSSP,mk12,4,386,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.00629274
MOFJSSP,mk12,4,386,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.0052679
MOFJSSP,mk12,4,386,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.00424669
MOFJSSP,mk12,4,386,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.0045972
MOFJSSP,mk12,4,386,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.00667384
MOFJSSP,mk12,4,386,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.00412117
MOFJSSP,mk13,4,462,NSGA-II,305089489,Modified Inverted Generational Distance,0.0015244
MOFJSSP,mk13,4,462,NSGA-II,511812191,Modified Inverted Generational Distance,0.00140756
MOFJSSP,mk13,4,462,NSGA-II,608055156,Modified Inverted Generational Distance,0.00222956
MOFJSSP,mk13,4,462,NSGA-II,467424509,Modified Inverted Generational Distance,0.00137372
MOFJSSP,mk13,4,462,NSGA-II,944441939,Modified Inverted Generational Distance,0.00116938
MOFJSSP,mk13,4,462,NSGA-II,414977408,Modified Inverted Generational Distance,0.00157043
MOFJSSP,mk13,4,462,NSGA-II,819312498,Modified Inverted Generational Distance,0.00128113
MOFJSSP,mk13,4,462,NSGA-II,562386085,Modified Inverted Generational Distance,0.00202107
MOFJSSP,mk13,4,462,NSGA-II,287613914,Modified Inverted Generational Distance,0.00166426
MOFJSSP,mk13,4,462,NSGA-II,755772793,Modified Inverted Generational Distance,0.00175452
MOFJSSP,mk13,4,462,NSPSO,305089489,Modified Inverted Generational Distance,0.0159884
MOFJSSP,mk13,4,462,NSPSO,511812191,Modified Inverted Generational Distance,0.0140038
MOFJSSP,mk13,4,462,NSPSO,608055156,Modified Inverted Generational Distance,0.0114218
MOFJSSP,mk13,4,462,NSPSO,467424509,Modified Inverted Generational Distance,0.0115142
MOFJSSP,mk13,4,462,NSPSO,944441939,Modified Inverted Generational Distance,0.0144374
MOFJSSP,mk13,4,462,NSPSO,414977408,Modified Inverted Generational Distance,0.0151079
MOFJSSP,mk13,4,462,NSPSO,819312498,Modified Inverted Generational Distance,0.0123539
MOFJSSP,mk13,4,462,NSPSO,562386085,Modified Inverted Generational Distance,0.0136217
MOFJSSP,mk13,4,462,NSPSO,287613914,Modified Inverted Generational Distance,0.0147834
MOFJSSP,mk13,4,462,NSPSO,755772793,Modified Inverted Generational Distance,0.015004
MOFJSSP,mk13,4,462,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.00444799
MOFJSSP,mk13,4,462,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.00376314
MOFJSSP,mk13,4,462,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.0028773
MOFJSSP,mk13,4,462,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.00383505
MOFJSSP,mk13,4,462,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.00330679
MOFJSSP,mk13,4,462,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.00356681
MOFJSSP,mk13,4,462,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.00391208
MOFJSSP,mk13,4,462,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.0030749
MOFJSSP,mk13,4,462,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.00341989
MOFJSSP,mk13,4,462,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.00329053
MOFJSSP,mk13,4,462,MHACO,305089489,Modified Inverted Generational Distance,0.0170233
MOFJSSP,mk13,4,462,MHACO,511812191,Modified Inverted Generational Distance,0.0145441
MOFJSSP,mk13,4,462,MHACO,608055156,Modified Inverted Generational Distance,0.014204
MOFJSSP,mk13,4,462,MHACO,467424509,Modified Inverted Generational Distance,0.018481
MOFJSSP,mk13,4,462,MHACO,944441939,Modified Inverted Generational Distance,0.0158382
MOFJSSP,mk13,4,462,MHACO,414977408,Modified Inverted Generational Distance,0.00896948
MOFJSSP,mk13,4,462,MHACO,819312498,Modified Inverted Generational Distance,0.0139139
MOFJSSP,mk13,4,462,MHACO,562386085,Modified Inverted Generational Distance,0.0132652
MOFJSSP,mk13,4,462,MHACO,287613914,Modified Inverted Generational Distance,0.0138891
MOFJSSP,mk13,4,462,MHACO,755772793,Modified Inverted Generational Distance,0.0109186
MOFJSSP,mk13,4,462,IHS,305089489,Modified Inverted Generational Distance,0.0213747
MOFJSSP,mk13,4,462,IHS,511812191,Modified Inverted Generational Distance,0.0221449
MOFJSSP,mk13,4,462,IHS,608055156,Modified Inverted Generational Distance,0.023725
MOFJSSP,mk13,4,462,IHS,467424509,Modified Inverted Generational Distance,0.0243892
MOFJSSP,mk13,4,462,IHS,944441939,Modified Inverted Generational Distance,0.0220589
MOFJSSP,mk13,4,462,IHS,414977408,Modified Inverted Generational Distance,0.0228288
MOFJSSP,mk13,4,462,IHS,819312498,Modified Inverted Generational Distance,0.0239227
MOFJSSP,mk13,4,462,IHS,562386085,Modified Inverted Generational Distance,0.0210329
MOFJSSP,mk13,4,462,IHS,287613914,Modified Inverted Generational Distance,0.0217944
MOFJSSP,mk13,4,462,IHS,755772793,Modified Inverted Generational Distance,0.0221993
MOFJSSP,mk13,4,462,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.00689394
MOFJSSP,mk13,4,462,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.00417408
MOFJSSP,mk13,4,462,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.0042781
MOFJSSP,mk13,4,462,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.00651666
MOFJSSP,mk13,4,462,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.00891931
MOFJSSP,mk13,4,462,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.0039528
MOFJSSP,mk13,4,462,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.00428618
MOFJSSP,mk13,4,462,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.00976166
MOFJSSP,mk13,4,462,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.00277967
MOFJSSP,mk13,4,462,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.00369197
MOFJSSP,mk14,4,554,NSGA-II,305089489,Modified Inverted Generational Distance,0.00428865
MOFJSSP,mk14,4,554,NSGA-II,511812191,Modified Inverted Generational Distance,0.00465475
MOFJSSP,mk14,4,554,NSGA-II,608055156,Modified Inverted Generational Distance,0.00433437
MOFJSSP,mk14,4,554,NSGA-II,467424509,Modified Inverted Generational Distance,0.00575428
MOFJSSP,mk14,4,554,NSGA-II,944441939,Modified Inverted Generational Distance,0.00308946
MOFJSSP,mk14,4,554,NSGA-II,414977408,Modified Inverted Generational Distance,0.00379508
MOFJSSP,mk14,4,554,NSGA-II,819312498,Modified Inverted Generational Distance,0.00563377
MOFJSSP,mk14,4,554,NSGA-II,562386085,Modified Inverted Generational Distance,0.00358469
MOFJSSP,mk14,4,554,NSGA-II,287613914,Modified Inverted Generational Distance,0.0026512
MOFJSSP,mk14,4,554,NSGA-II,755772793,Modified Inverted Generational Distance,0.00580006
MOFJSSP,mk14,4,554,NSPSO,305089489,Modified Inverted Generational Distance,0.0188509
MOFJSSP,mk14,4,554,NSPSO,511812191,Modified Inverted Generational Distance,0.017805
MOFJSSP,mk14,4,554,NSPSO,608055156,Modified Inverted Generational Distance,0.0192404
MOFJSSP,mk14,4,554,NSPSO,467424509,Modified Inverted Generational Distance,0.0184317
MOFJSSP,mk14,4,554,NSPSO,944441939,Modified Inverted Generational Distance,0.0171554
MOFJSSP,mk14,4,554,NSPSO,414977408,Modified Inverted Generational Distance,0.0176753
MOFJSSP,mk14,4,554,NSPSO,819312498,Modified Inverted Generational Distance,0.0188089
MOFJSSP,mk14,4,554,NSPSO,562386085,Modified Inverted Generational Distance,0.0173712
MOFJSSP,mk14,4,554,NSPSO,287613914,Modified Inverted Generational Distance,0.0190566
MOFJSSP,mk14,4,554,NSPSO,755772793,Modified Inverted Generational Distance,0.0162934
MOFJSSP,mk14,4,554,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.00222836
MOFJSSP,mk14,4,554,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.00155149
MOFJSSP,mk14,4,554,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.00199769
MOFJSSP,mk14,4,554,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.0024085
MOFJSSP,mk14,4,554,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.00215982
MOFJSSP,mk14,4,554,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.00207387
MOFJSSP,mk14,4,554,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.00207225
MOFJSSP,mk14,4,554,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.00240028
MOFJSSP,mk14,4,554,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.00172044
MOFJSSP,mk14,4,554,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.00195044
MOFJSSP,mk14,4,554,MHACO,305089489,Modified Inverted Generational Distance,0.017524
MOFJSSP,mk14,4,554,MHACO,511812191,Modified Inverted Generational Distance,0.0145854
MOFJSSP,mk14,4,554,MHACO,608055156,Modified Inverted Generational Distance,0.0148097
MOFJSSP,mk14,4,554,MHACO,467424509,Modified Inverted Generational Distance,0.0168557
MOFJSSP,mk14,4,554,MHACO,944441939,Modified Inverted Generational Distance,0.0169915
MOFJSSP,mk14,4,554,MHACO,414977408,Modified Inverted Generational Distance,0.0141729
MOFJSSP,mk14,4,554,MHACO,819312498,Modified Inverted Generational Distance,0.012354
MOFJSSP,mk14,4,554,MHACO,562386085,Modified Inverted Generational Distance,0.0177659
MOFJSSP,mk14,4,554,MHACO,287613914,Modified Inverted Generational Distance,0.0170958
MOFJSSP,mk14,4,554,MHACO,755772793,Modified Inverted Generational Distance,0.0173098
MOFJSSP,mk14,4,554,IHS,305089489,Modified Inverted Generational Distance,0.0224837
MOFJSSP,mk14,4,554,IHS,511812191,Modified Inverted Generational Distance,0.0218692
MOFJSSP,mk14,4,554,IHS,608055156,Modified Inverted Generational Distance,0.0214541
MOFJSSP,mk14,4,554,IHS,467424509,Modified Inverted Generational Distance,0.0233641
